"Lon" "Lat" "sand_fraction" "silt_fraction" "clay_fraction" "bulkdensity_soil" "ph_soil" "soilcarbon" "time_since_dist" "Scenario"
"1" -155.25 58.75 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 481 "Control"
"2" -146.75 66.75 0.238333333333333 0.438333333333333 0.323333333333333 1.25166666666667 5.36037490329211 1.395498 21 "Control"
"3" -135.75 62.25 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 196 "Control"
"4" -125.25 64.75 0.4 0.421666666666667 0.178333333333333 1.445 7.32333595659211 1.728634 128 "Control"
"5" -124.25 58.25 0.46 0.395 0.145 1.495 6.65868823246909 1.3293959724 23 "Control"
"6" -120.25 58.75 0.41 0.455 0.135 0.266666666666667 5.17213302583092 15.547068 120 "Control"
"7" -119.25 62.75 0.41 0.455 0.135 0.266666666666667 5.17213302583092 15.547068 8 "Control"
"8" -105.75 55.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 183 "Control"
"9" -94.75 56.25 0.41 0.455 0.135 0.266666666666667 5.17213302583092 15.547068 32 "Control"
"10" -89.75 53.75 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 52 "Control"
"11" -79.75 48.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 81 "Control"
"12" -78.75 49.75 0.47 0.353333333333333 0.176666666666667 0.308333333333333 5.41288364110832 17.225639892 288 "Control"
"13" 28.75 68.25 0.613333333333333 0.331666666666667 0.055 1.495 5.34929730693229 2.7891689704 260 "Control"
"14" 32.75 64.25 0.731666666666667 0.211666666666667 0.0566666666666667 1.47166666666667 5.42931421613724 1.9315059364 47 "Control"
"15" 49.75 61.75 0.356666666666667 0.415 0.228333333333333 1.64166666666667 5.5044497115771 1.0323599408 3 "Control"
"16" 50.25 58.25 0.466666666666667 0.358333333333333 0.175 1.62166666666667 6.15981304240495 0.897836 311 "Control"
"17" 50.75 62.25 0.731666666666667 0.211666666666667 0.0566666666666667 1.47166666666667 5.42931421613724 1.9315059364 60 "Control"
"18" 92.25 56.75 0.243333333333333 0.491666666666667 0.265 1.44666666666667 6.63807036966241 1.493238 96 "Control"
"19" 113.25 53.25 0.731666666666667 0.211666666666667 0.0566666666666667 1.47166666666667 5.42931421613724 1.9315059364 399 "Control"
"20" 159.25 54.75 0.426666666666667 0.42 0.153333333333333 0.853333333333333 5.54513936880059 3.4154771356 66 "Control"
"21" -125.25 64.25 0.4 0.421666666666667 0.178333333333333 1.445 7.32333595659211 1.728634 69 "Control"
"22" -99.25 53.75 0.405 0.376666666666667 0.218333333333333 1.575 6.45683504508497 1.1422699728 70 "Control"
"23" -97.75 57.25 0.405 0.376666666666667 0.218333333333333 1.575 6.45683504508497 1.1422699728 233 "Control"
"24" -86.25 51.25 0.47 0.353333333333333 0.176666666666667 0.308333333333333 5.41288364110832 17.225639892 135 "Control"
